"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008238","GO:0008238","exopeptidase activity","6/137","102/18639",0.0588235294117647,8.00300558179476,6.10260741498128,0.000106702184182871,0.0407464369801281,0.0373107814452838,"LAP3/TPP1/DPP3/PEPD/CPVL/ERAP1",6
"GO:0004177","GO:0004177","aminopeptidase activity","4/137","40/18639",0.1,13.6051094890511,6.86724306997014,0.00020788998459249,0.0407464369801281,0.0373107814452838,"LAP3/DPP3/PEPD/ERAP1",4
